capture_id,task_id,vlm_model,prompt_hash,cache_hit,vlm_safe,vlm_lively,vlm_beautiful,vlm_wealthy,vlm_boring,vlm_depressing,vlm_status,vlm_error
202103_113.87880600086551_22.78372813730076.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.78,0.3,0.48,0.64,0.63,0.2,ok,
202103_113.8871678_22.50216539999999.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.78,0.46,0.57,0.83,0.58,0.16,ok,
202103_113.9070024_22.779004599999993.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.66,0.41,0.37,0.58,0.58,0.18,ok,
202103_113.9159635_22.4858451.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.84,0.38,0.77,0.9,0.42,0.08,ok,
202103_113.9228765_22.525948399999997.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.77,0.46,0.58,0.83,0.41,0.16,ok,
202103_113.92463050000002_22.500260399999995.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.82,0.39,0.71,0.78,0.56,0.08,ok,
202103_113.9317217_22.5611119.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.78,0.42,0.66,0.55,0.48,0.14,ok,
202103_113.941758_22.503601700000004.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.69,0.41,0.53,0.67,0.49,0.17,ok,
202103_113.9429747_22.532584499999995.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.76,0.38,0.67,0.88,0.43,0.15,ok,
202103_113.9572307259974_22.543175451827373.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.85,0.45,0.92,0.78,0.35,0.02,ok,
202103_113.9651074_22.569433700000005.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.72,0.28,0.56,0.51,0.67,0.17,ok,
202103_113.9772284_22.566765299999997.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.72,0.38,0.57,0.61,0.41,0.18,ok,
202103_114.0028434_22.5361266.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.79,0.55,0.58,0.63,0.48,0.08,ok,
202103_114.0214167_22.529604399999997.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.62,0.63,0.58,0.76,0.22,0.14,ok,
202103_114.0295192_22.6753357.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.67,0.52,0.61,0.66,0.39,0.14,ok,
202103_114.0343637_22.714637800000002.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.68,0.42,0.36,0.73,0.63,0.27,ok,
202103_114.03556500000002_22.543814300000005.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.82,0.58,0.56,0.67,0.41,0.12,ok,
202103_114.0433253_22.542509600000002.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.83,0.28,0.74,0.58,0.63,0.12,ok,
202103_114.0492532_22.503914999999996.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.72,0.22,0.63,0.74,0.58,0.16,ok,
202103_114.0552365_22.5092541.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.88,0.54,0.76,0.85,0.33,0.08,ok,
202103_114.05568005891669_22.668509965401316.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.68,0.15,0.42,0.52,0.72,0.18,ok,
202103_114.0727822_22.654202299999998.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.34,0.37,0.18,0.46,0.28,0.51,ok,
202103_114.08177436810324_22.71047882066633.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.72,0.62,0.54,0.58,0.43,0.16,ok,
202103_114.0931461_22.554121899999995.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.68,0.55,0.62,0.82,0.46,0.12,ok,
202103_114.0970567909583_22.7181553287723.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.78,0.18,0.42,0.52,0.67,0.24,ok,
202103_114.097324_22.7009943.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.68,0.12,0.34,0.45,0.76,0.28,ok,
202103_114.0988453_22.704682299999998.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.54,0.16,0.34,0.67,0.75,0.33,ok,
202103_114.1102391_22.621661899999992.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.67,0.55,0.58,0.62,0.42,0.14,ok,
202103_114.1198452_22.5910835.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.72,0.42,0.34,0.49,0.58,0.22,ok,
202103_114.12190805793112_22.627928023917203.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.78,0.32,0.74,0.58,0.41,0.12,ok,
202103_114.1227501_22.5559666.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.72,0.54,0.64,0.79,0.33,0.12,ok,
202103_114.1284662_22.625145700000004.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.74,0.42,0.71,0.77,0.46,0.12,ok,
202103_114.1462658_22.620422699999995.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.73,0.56,0.48,0.61,0.41,0.17,ok,
202103_114.2151047_22.555198599999997.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.62,0.12,0.41,0.53,0.74,0.24,ok,
202103_114.21793862646713_22.67803233370238.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.74,0.35,0.42,0.69,0.55,0.14,ok,
202103_114.2240115_22.690695.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.58,0.22,0.34,0.63,0.67,0.28,ok,
202103_114.2358123_22.728261600000003.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.74,0.46,0.63,0.71,0.43,0.12,ok,
202103_114.2422502421771_22.56227045019431.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.72,0.23,0.48,0.62,0.67,0.18,ok,
202103_114.24886032892263_22.70519218145229.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.66,0.41,0.32,0.48,0.67,0.22,ok,
202103_114.2580832_22.585963900000003.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.54,0.18,0.33,0.67,0.72,0.41,ok,
202103_114.2781623_22.7481021.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.72,0.48,0.46,0.62,0.55,0.18,ok,
202103_114.30650090000002_22.600766799999995.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.76,0.35,0.68,0.78,0.55,0.12,ok,
202201_114.2731717_22.634134700000004.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.72,0.52,0.78,0.66,0.28,0.08,ok,
202202_113.90250819161481_22.798201494461292.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.52,0.41,0.34,0.42,0.63,0.32,ok,
202203_113.8044636404817_22.67523148030025.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.77,0.58,0.62,0.64,0.34,0.14,ok,
202207_114.0390344_22.565740199999993.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.78,0.42,0.66,0.61,0.46,0.12,ok,
202211_113.78291956179339_22.7216500714381.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.83,0.48,0.62,0.57,0.52,0.14,ok,
202211_113.78807238764684_22.679775888856494.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.55,0.35,0.42,0.48,0.62,0.28,ok,
202211_113.7885606_22.738446.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.62,0.58,0.49,0.66,0.44,0.12,ok,
202211_113.79437007537138_22.682460288185617.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.74,0.58,0.55,0.62,0.41,0.14,ok,
202211_113.7957707_22.7341786.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.72,0.67,0.42,0.58,0.35,0.12,ok,
202211_113.8017865_22.6838826.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.82,0.58,0.47,0.62,0.61,0.22,ok,
202211_113.8041727_22.7795268.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.83,0.08,0.57,0.71,0.72,0.19,ok,
202211_113.8082633_22.674981199999994.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.58,0.62,0.56,0.72,0.34,0.18,ok,
202211_113.8100430382602_22.746583540331518.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.65,0.58,0.42,0.55,0.48,0.22,ok,
202211_113.8109161_22.7844666.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.68,0.5,0.42,0.62,0.7,0.18,ok,
202211_113.8131533_22.734941999999997.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.78,0.62,0.71,0.86,0.38,0.08,ok,
202211_113.8169133_22.7276972.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.78,0.18,0.42,0.74,0.81,0.14,ok,
202211_113.81788238289876_22.73720803948338.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.72,0.36,0.61,0.58,0.49,0.16,ok,
202211_113.819258_22.731765400000004.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.73,0.41,0.52,0.6,0.58,0.18,ok,
202211_113.82000803448553_22.737425312514915.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.62,0.31,0.52,0.77,0.69,0.18,ok,
202211_113.8222678_22.6425994.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.62,0.58,0.42,0.55,0.48,0.18,ok,
202211_113.8262261_22.649557699999992.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.71,0.18,0.42,0.46,0.77,0.22,ok,
202211_113.82747384253616_22.615966911644556.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.86,0.22,0.78,0.83,0.62,0.05,ok,
202211_113.8291359_22.6271889.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.72,0.27,0.22,0.34,0.79,0.18,ok,
202211_113.8319583_22.794324499999995.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.58,0.28,0.32,0.37,0.62,0.38,ok,
202211_113.83265292629095_22.7449197751454.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.84,0.39,0.62,0.71,0.41,0.08,ok,
202211_113.8347799_22.784325.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.74,0.42,0.56,0.7,0.78,0.16,ok,
202211_113.83586272797584_22.70472169611849.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.75,0.22,0.63,0.58,0.62,0.12,ok,
202211_113.836346_22.638564300000002.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.62,0.52,0.55,0.78,0.44,0.12,ok,
202211_113.8379821_22.8048093.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.72,0.46,0.54,0.57,0.61,0.17,ok,
202211_113.83840317386104_22.70831987854843.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.84,0.38,0.72,0.78,0.41,0.08,ok,
202211_113.8409071441885_22.61114609385476.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.83,0.68,0.62,0.64,0.38,0.08,ok,
202211_113.8436113_22.612272900000004.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.74,0.66,0.58,0.67,0.28,0.12,ok,
202211_113.8452123_22.763892499999994.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.78,0.46,0.53,0.44,0.58,0.16,ok,
202211_113.84852700762849_22.610222404648848.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.86,0.46,0.83,0.61,0.31,0.05,ok,
202211_113.8492719_22.793544899999997.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.76,0.31,0.42,0.61,0.74,0.18,ok,
202211_113.8523632_22.618814899999997.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.74,0.46,0.77,0.7,0.43,0.06,ok,
202211_113.8551969_22.763327199999996.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.82,0.32,0.54,0.58,0.74,0.18,ok,
202211_113.85560042621323_22.806993254660956.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.79,0.26,0.52,0.56,0.68,0.18,ok,
202211_113.8575257_22.717668000000003.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.73,0.42,0.47,0.56,0.62,0.18,ok,
202211_113.8596726_22.652348399999997.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.75,0.48,0.43,0.45,0.55,0.18,ok,
202211_113.8635362_22.560423499999995.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.78,0.34,0.63,0.88,0.42,0.12,ok,
202211_113.8704171_22.562697100000005.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.64,0.58,0.66,0.79,0.36,0.12,ok,
202211_113.8722763_22.551879099999997.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.72,0.28,0.67,0.83,0.78,0.18,ok,
202211_113.87349693118158_22.585965639453615.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.65,0.46,0.58,0.55,0.44,0.14,ok,
202211_113.8795867_22.5997255.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.72,0.42,0.63,0.67,0.38,0.12,ok,
202211_113.88136_22.584475199999996.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.74,0.52,0.66,0.71,0.48,0.09,ok,
202211_113.8822775_22.5709209.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.62,0.66,0.45,0.67,0.34,0.18,ok,
202211_113.88679688991533_22.57914480276345.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.78,0.42,0.61,0.56,0.34,0.11,ok,
202211_113.8878473_22.7457221.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.79,0.55,0.62,0.65,0.38,0.12,ok,
202211_113.89438222471337_22.73412834603495.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.64,0.58,0.52,0.43,0.34,0.22,ok,
202211_113.8992378_22.5719486.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.72,0.62,0.58,0.83,0.31,0.12,ok,
202211_113.90574290000002_22.577700399999998.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.68,0.74,0.62,0.82,0.18,0.12,ok,
202211_113.90896476644085_22.56979410159586.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.8,0.45,0.62,0.55,0.38,0.12,ok,
202211_113.909002_22.5679899.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.67,0.46,0.58,0.72,0.42,0.12,ok,
202211_113.9117943_22.665487700000003.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.78,0.42,0.53,0.61,0.48,0.12,ok,
202211_113.9159803_22.655209499999998.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.72,0.42,0.38,0.44,0.61,0.26,ok,
202211_113.921566914685_22.692212677311126.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.7,0.45,0.55,0.5,0.42,0.18,ok,
202211_113.9227536_22.727050399999996.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.78,0.28,0.66,0.61,0.56,0.12,ok,
202211_113.92292441756912_22.689422567040562.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.63,0.36,0.44,0.55,0.74,0.28,ok,
202211_113.9263628_22.5912654.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.76,0.22,0.62,0.48,0.58,0.18,ok,
202211_113.9360468_22.758895699999997.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.72,0.18,0.52,0.63,0.66,0.14,ok,
202211_113.94225220000001_22.753719199999995.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.78,0.22,0.46,0.56,0.72,0.18,ok,
202211_113.9432455_22.587066.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.7,0.55,0.48,0.62,0.42,0.18,ok,
202211_113.9570976_22.583883199999995.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.78,0.55,0.46,0.44,0.39,0.12,ok,
202211_113.95836790652298_22.69236529229209.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.72,0.33,0.41,0.48,0.63,0.22,ok,
202211_113.9724363_22.693400699999998.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.72,0.18,0.42,0.58,0.66,0.22,ok,
202211_113.98367039433224_22.672815120621834.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.68,0.12,0.33,0.45,0.76,0.24,ok,
202211_113.9858528_22.704467899999997.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.72,0.3,0.42,0.58,0.55,0.18,ok,
202211_113.9905027_22.681737499999997.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.72,0.43,0.58,0.83,0.46,0.18,ok,
202211_113.996054_22.668308199999995.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.42,0.55,0.28,0.47,0.66,0.35,ok,
202211_113.9984381_22.681373299999997.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.74,0.46,0.43,0.68,0.52,0.14,ok,
202211_114.001936_22.656943199999997.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.68,0.22,0.34,0.46,0.78,0.26,ok,
202211_114.0032842_22.655026699999997.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.66,0.72,0.45,0.56,0.34,0.18,ok,
202211_114.0051723768474_22.681067740455443.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.67,0.42,0.41,0.63,0.45,0.28,ok,
202211_114.0078292_22.639066599999996.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.73,0.45,0.68,0.95,0.52,0.08,ok,
202211_114.01052248887245_22.649428427414882.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.72,0.28,0.41,0.56,0.74,0.22,ok,
202211_114.01569978609133_22.728512338937833.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.74,0.14,0.52,0.63,0.78,0.18,ok,
202211_114.0163689_22.653706200000002.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.72,0.8,0.58,0.63,0.28,0.12,ok,
202211_114.0191639_22.662296299999998.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.78,0.82,0.74,0.76,0.18,0.08,ok,
202211_114.02076763342716_22.6417675560083.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.72,0.44,0.62,0.73,0.41,0.12,ok,
202211_114.0226689_22.6581417.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.68,0.73,0.52,0.66,0.34,0.14,ok,
202211_114.02556840000001_22.630214099999996.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.72,0.78,0.62,0.86,0.28,0.08,ok,
202211_114.0271165_22.5685268.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.72,0.48,0.57,0.62,0.53,0.18,ok,
202211_114.02749850000001_22.661723400000003.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.72,0.63,0.48,0.62,0.42,0.16,ok,
202211_114.0294217_22.556639199999996.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.72,0.56,0.58,0.81,0.33,0.08,ok,
202211_114.0314997_22.736269000000007.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.74,0.37,0.42,0.56,0.63,0.28,ok,
202211_114.0336272_22.661090499999997.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.74,0.68,0.62,0.86,0.32,0.08,ok,
202211_114.0358766_22.6473671.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.72,0.78,0.62,0.7,0.2,0.1,ok,
202211_114.03708640000002_22.7299134.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.74,0.52,0.58,0.57,0.41,0.12,ok,
202211_114.0383343_22.670064099999998.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.74,0.58,0.56,0.86,0.37,0.12,ok,
202211_114.03978245388089_22.60607904267013.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.73,0.49,0.62,0.86,0.42,0.08,ok,
202211_114.0411497_22.561641499999997.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.74,0.28,0.66,0.81,0.44,0.08,ok,
202211_114.0438439_22.556771700000002.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.77,0.72,0.67,0.84,0.38,0.06,ok,
202211_114.044294_22.550718700000004.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.72,0.61,0.68,0.83,0.45,0.1,ok,
202211_114.0445563_22.536196300000004.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.78,0.18,0.62,0.64,0.67,0.08,ok,
202211_114.0510165_22.551339899999995.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.67,0.59,0.64,0.69,0.35,0.1,ok,
202211_114.0519255_22.7122363.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.58,0.42,0.28,0.46,0.63,0.27,ok,
202211_114.0544058_22.6444327.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.55,0.32,0.34,0.45,0.63,0.41,ok,
202211_114.0558493_22.615251100000002.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.78,0.52,0.55,0.64,0.48,0.12,ok,
202211_114.0578282_22.578562.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.68,0.18,0.52,0.61,0.72,0.15,ok,
202211_114.05853155717254_22.724492512449242.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.66,0.72,0.45,0.58,0.34,0.18,ok,
202211_114.059173_22.6942178.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.76,0.55,0.74,0.83,0.34,0.09,ok,
202211_114.0597178_22.624512499999994.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.72,0.58,0.46,0.61,0.31,0.14,ok,
202211_114.0627656_22.5229418.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.78,0.42,0.79,0.86,0.35,0.05,ok,
202211_114.06487710000002_22.633098699999998.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.72,0.58,0.65,0.68,0.22,0.08,ok,
202211_114.0665036_22.627860199999997.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.72,0.32,0.46,0.66,0.58,0.14,ok,
202211_114.0679141_22.563537199999995.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.58,0.32,0.42,0.51,0.66,0.18,ok,
202211_114.0714429_22.5480405.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.76,0.58,0.55,0.62,0.41,0.12,ok,
202211_114.0746631_22.6338718.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.78,0.42,0.62,0.84,0.48,0.08,ok,
202211_114.09092050000001_22.701566099999997.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.58,0.34,0.38,0.48,0.72,0.29,ok,
202211_114.0909805_22.5517268.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.72,0.66,0.67,0.84,0.42,0.08,ok,
202211_114.0963676_22.572977699999996.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.72,0.48,0.46,0.62,0.44,0.18,ok,
202211_114.1035643_22.6872075.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.67,0.41,0.34,0.46,0.63,0.22,ok,
202211_114.10629653022042_22.69430970272127.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.73,0.56,0.42,0.61,0.47,0.18,ok,
202211_114.1079496_22.572552100000003.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.72,0.34,0.58,0.84,0.61,0.12,ok,
202211_114.112463_22.71322719999999.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.42,0.38,0.34,0.41,0.66,0.37,ok,
202211_114.1129015_22.5992305.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.68,0.34,0.49,0.63,0.66,0.21,ok,
202211_114.1182373_22.5657563.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.72,0.63,0.68,0.78,0.32,0.12,ok,
202211_114.1204075_22.6482116.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.62,0.38,0.56,0.48,0.63,0.24,ok,
202211_114.1265996_22.6505152.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.69,0.34,0.57,0.74,0.63,0.13,ok,
202211_114.1297294_22.571899599999995.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.78,0.42,0.69,0.66,0.38,0.12,ok,
202211_114.1347208_22.689938899999998.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.72,0.56,0.42,0.37,0.48,0.18,ok,
202211_114.1362693_22.6242506.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.72,0.58,0.67,0.73,0.42,0.12,ok,
202211_114.1413619_22.633429600000003.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.78,0.22,0.34,0.41,0.68,0.24,ok,
202211_114.1486314_22.6915968.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.63,0.41,0.56,0.67,0.58,0.22,ok,
202211_114.1655038_22.5668733.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.77,0.63,0.58,0.62,0.34,0.14,ok,
202211_114.1903821_22.654378699999995.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.68,0.63,0.42,0.44,0.36,0.18,ok,
202211_114.19179562381086_22.63432322223352.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.78,0.68,0.63,0.52,0.34,0.12,ok,
202211_114.2071742_22.712280299999996.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.78,0.35,0.54,0.66,0.62,0.22,ok,
